filename,line_number,orig_segments,trans_segments,orig_text,trans_text
adv_dear_kcna_009.txt,214,2,1,わたくしを応援してくださる\nファンの皆様に失礼ですもの。,这样对支持我的<BR>粉丝们太失礼了。
adv_dear_kcna_009.txt,220,2,1,そう、今日からのわたくしは、\nとっても立派なっ！,没错，从今天开始<BR>我要成为非常优秀的！
adv_dear_kcna_009.txt,231,2,1,立派なアイドルに育ってくれた。\nここからが本当のスタートだ。,你已经成长为出色的偶像了。<BR>现在才是真正的起点。
adv_dear_kcna_011.txt,294,2,1,はいっ！　先生は、\nこうおっしゃいました。,好的！老师刚才说...
adv_dear_kcna_011.txt,302,2,1,『N.I.A』は、我々にとって\n有利な大会だと……何故なのでしょう？,
adv_dear_kcna_016.txt,138,2,1,わたくし、\nまたなにかやってしまいました？,我又...做了什么吗？
adv_dear_kcna_018.txt,61,2,1,倉本さん。話の腰を折って\n申し訳ありませんが。,仓本小姐。很抱歉打断你。
adv_dear_kcna_019.txt,167,2,1,はいっ！　はいっ！　\nまさしくその通りですわ！,没错！完全正确！
adv_dear_kllj_001.txt,99,2,1,父が日本人なんです。\n,因为父亲是日本人。
adv_dear_kllj_003.txt,37,2,1,……うーん、そうですね、\n今お伝えするか悩ましい所ですが――,……嗯——让我犹豫要不要现在说呢——
adv_dear_kllj_003.txt,135,2,1,……もう少し自然な感じに\nなりませんか？,……能不能更自然一点呢？
adv_dear_kllj_003.txt,165,2,1,い、いえ、なんか方向性が違うと\n思うんですけど……。,不、不是，总觉得方向性不太对……
adv_dear_kllj_003.txt,213,2,1,……！\n分かりました……！,……！
adv_dear_kllj_004.txt,112,2,1,失礼。盗み聞きをするつもりは\nなかったのですが――,失礼了。虽然没打算偷听——
adv_dear_kllj_005.txt,164,2,1,今日は見て学ぶレッスンなんだって。\n,听说今天是观摩学习课哦。
adv_dear_kllj_007.txt,416,2,1,…………約束、何のことだっけ？\nあたし、すぐ忘れちゃうんだよね～。,…………
adv_dear_kllj_008.txt,148,2,1,……葛城さん。\n今日はもう帰りましょう。,......葛城同学。
adv_dear_kllj_010-01.txt,40,2,1,やれと言われないとやらない人は\nよくいますが――,虽然有很多人不说就不做——
adv_dear_kllj_010.txt,95,3,2,あっ、やっと見つけた！\n探したよ～。\n,啊，终于找到啦！\n找你好久了～
adv_dear_kllj_010.txt,100,3,2,昨日は部屋帰ったら寝ちゃってたし、\n起きたらもう出かけてるし。\n,昨天回房间就睡着了\n醒来发现你已经出门了～
adv_dear_kllj_010.txt,106,3,2,ご、ごめんね。帰ったら\n気が抜けちゃって、すぐ……。\n,对、对不起。回来后\n整个人放松下来就...
adv_dear_kllj_010.txt,116,3,2,ううん──\nライブ、めっちゃ良かったよ！\n,没事啦──\n昨天的演唱会超级棒！
adv_dear_kllj_013.txt,81,2,1,仕方ない……って。\nみんな、わたしよりすごい人だから。,没办法......毕竟大家都比我厉害。
adv_dear_kllj_013.txt,96,2,1,……センパイ。\nわたしは、勝ちます。,......前辈。
adv_dear_kllj_014.txt,328,2,1,一生懸命に頑張れるところは、\n葛城さんの魅力です。,全力以赴是你的魅力所在。
adv_dear_kllj_015.txt,156,2,1,はい……！\n今のわたしの、精一杯を……！,是……！
adv_dear_kllj_017.txt,115,2,1,叶うと思っているわけじゃ、\nありません……。,并不是说一定能实现......
adv_dear_kllj_020.txt,59,2,1,始まる前、緊張して、不安で……\nお腹が痛かったんですけど……,开始前明明紧张得...肚子都疼了...
adv_dear_kllj_020.txt,89,2,1,そう思って……それからは、\nとにかく必死でした。,这么想着...之后就只顾拼命了。
adv_dear_shro_001.txt,317,3,2,流れでプロデュースすることに\nなったが……\n,顺势答应了负责育成工作……\n
adv_dear_shro_003.txt,314,2,1,片足立ちを10秒維持できるように\nならないといけない。,要做到能单脚站立维持十秒钟。
adv_dear_shro_005.txt,26,2,1,アイドルを<em>目指すため</em>に入った\nって答えたら……,"我回答说""是为了成为偶像""之后..."
adv_dear_shro_005.txt,115,2,1,ですから……思ったことを、\nそのまま言うことにします。,所以...我就直说我的想法了。
adv_dear_shro_005.txt,160,2,1,趣味は夢に劣るものではないと\n思います。,我认为爱好并不比梦想低劣。
adv_dear_shro_005.txt,172,2,1,テンションが上がっているように\nさえ見えます。,你反而显得更亢奋了。
adv_dear_shro_006.txt,410,2,1,ち、千奈ちゃんに足のマッサージは\nしたことないじゃない。,又、又没给千奈酱按过脚！
adv_dear_shro_006.txt,511,2,1,ほっ……効果があったなら、\nよかったよ～。,呼...有效果就好~
adv_dear_shro_007.txt,61,2,1,最近、篠澤さんを\nプロデュースする夢を見るんです。,最近我老是梦到在培育篠泽小姐。
adv_dear_shro_008.txt,230,2,1,プロデューサー。\nわたし、あのとき言ったよ。,制作人。
adv_dear_shro_011.txt,37,2,1,有力な新人アイドルとして\n名を馳せてもらうつもりです。,成为备受瞩目的强力新人偶像。
adv_dear_shro_011.txt,43,2,1,ようやくライブができるように\nなったけど。,虽然终于能登台演出了。
adv_dear_shro_012.txt,106,2,1,あまりにも無軌道に\n拡散されていくので、,由于传播速度过于失控，
adv_dear_shro_012.txt,129,2,1,わたしを女神って呼ぶの、\nなんとかできない？,能不能别让他们叫我女神了？
adv_dear_shro_013.txt,259,2,1,篠澤さんのライバルに\nしてくださいませっ！,篠泽同学的竞争对手吧！
adv_dear_shro_017.txt,263,2,1,『N.I.A』ランキング1桁！\n到達おめでと～～～っ！,恭喜你登上『N.I.A』排行榜前十名~~！
adv_dear_shro_018.txt,61,2,1,決戦の前に、テンションを\n下げたくないのですが……,决战前不想说泄气话...
adv_dear_shro_018.txt,64,2,1,あなたを……思いっ切り\n褒めてもいいでしょうか？,可以让我...好好夸奖你吗？
adv_dear_shro_020.txt,157,2,1,どう考えているのか、と、\n問われたんです。,他问我究竟是怎么想的。
adv_dear_ssmk_001.txt,109,2,1,あそこで頑張って走ってる女の子、\n見えるよね？,看到那边拼命跑步的女孩子了吗？
adv_dear_ssmk_004.txt,160,2,1,それはフツーに、アイドル見るのが\n好きなだけだし～。,那只是单纯喜欢看偶像表演啦～。
adv_dear_ssmk_005.txt,82,2,1,……右ひざに大きな怪我を負ったと、\nそう聞きました。,……听说您右膝受过重伤。
adv_dear_ssmk_007.txt,245,2,1,……そりゃー、だってさー、\nしんどいに決まってるじゃん！,……
adv_dear_ssmk_007.txt,261,2,1,……いや、違うな。そうじゃない。\n清夏さん。俺は、支えたいんです。,……
adv_dear_ssmk_009.txt,205,2,1,……あの約束に支えられているのは、\nわたしも同じです。,……那个约定也同样支撑着我。
adv_dear_ssmk_009.txt,217,2,1,……いつか来るその日のことを、\n楽しみにしています。,……我期待着那一天的到来。
adv_dear_ssmk_010-01.txt,49,2,1,些細なことでも、何かあれば\nちゃんと報告してください。,再小的事也要及时汇报。
adv_dear_ssmk_011.txt,133,2,1,今回ばかりは本当に、\n大したことをしていません。,这次真的没做什么大不了的事。
adv_dear_ssmk_011.txt,186,2,1,注目されているのは、\n良いことばかりではありません。,被人关注并不全是好事。
adv_dear_ssmk_014.txt,237,2,1,（Pっちがこんなに怒ってるトコ、\n　初めて見た……）,（第一次看到P这么生气的样子……）
adv_dear_ssmk_014.txt,329,2,1,リーリヤには……弱いところを、\n見せたくなくて。,不想让莉莉娅……看到我软弱的样子。
adv_dear_ssmk_014.txt,373,2,1,あたしは、リーリヤが思ってるほど、\n大したやつじゃないんだよ！,我根本不是莉莉娅想的那么厉害的人！
adv_dear_ssmk_014.txt,393,2,1,リーリヤはさ、ずっとあたしを\n信じてくれてるよね。,莉莉娅你啊，一直都很信任我对吧。
adv_dear_ssmk_017.txt,72,2,1,……え？\nあの子、そんなにすごいの？,……诶？
adv_dear_ssmk_018.txt,80,2,1,私の見立ては間違っていなかった、\nということですね。,这说明我的判断没有错呢。
adv_dear_ssmk_019.txt,105,2,1,清夏さんが、極月学園の誘いを\n断ってくれたことです。,你拒绝了极月学园的邀请这件事。
adv_dear_ttmr_001.txt,79,2,1,私が起こした<em>問題</em>を……\n知っていると？,你是说……你知道我引发的问题？
adv_dear_ttmr_001.txt,119,2,1,（……そんなに怒ってる\nみたいに見えるのかな……？）,（...我看起来有那么生气吗...？）
adv_dear_ttmr_001.txt,138,2,1,（制度の恩恵を受けられるだけでも、\n十分なメリットだし……それに）,（光是能享受制度福利就已经很有价值了...况且）
adv_dear_ttmr_002.txt,25,2,1,私のプロデュースをさせてあげるって\n言ったけど……,虽然说是让你来培育我...
adv_dear_ttmr_002.txt,47,2,1,専門家の意見を\n聞きたくはありませんか？,想听听专家的意见吗？
adv_dear_ttmr_002.txt,95,2,1,そうなってしまう理由を……\n……聞きたいですか？,想知道为什么会变成这样吗......？
adv_dear_ttmr_002.txt,240,2,1,不調の原因は伝えられた。あの食事、\n気に入ってくれるといいんだが……,已经告知她状态不佳的原因。希望她能喜欢那些特制餐食...
adv_dear_ttmr_004.txt,146,2,1,だからどんなアクシデントにも\n即応できた。,所以才能应对任何突发状况啊。
adv_dear_ttmr_004.txt,176,2,1,ユニットから\n抜けるしかなかったんです！,只能选择退出组合了！
adv_dear_ttmr_005.txt,50,2,1,ぎりぎりまでパフォーマンスが\n落ちないようにしましょう。,让表演水准不至于下滑太多。
adv_dear_ttmr_005.txt,87,2,1,カメラに慣れていない\nはずはないでしょう。,你早就应该习惯镜头了吧？
adv_dear_ttmr_006.txt,187,2,1,月村さん。本当に素晴らしい\nライブでした……が。,月村小姐。演出确实非常精彩......但是。
adv_dear_ttmr_006.txt,189,2,1,7割の力でいきましょう、と、\n言いましたよね？,我说过只用七成力气的吧？
adv_dear_ttmr_006.txt,206,2,1,なにか文句でもあるんですか、\nプロデューサー！？,制作人你有什么意见吗！？
adv_dear_ttmr_006.txt,223,2,1,うん。言われるまでもないよ、\nプロデューサー！,嗯。
adv_dear_ttmr_006.txt,233,2,0,手毬のファーストライブは、\n散々な結果に終わった。 hide=true,
adv_dear_ttmr_007.txt,140,2,0,そんなときは、\nゆっくりと、休みましょう。,
adv_dear_ttmr_007.txt,144,2,0,ここはいい場所ですよ。\n暖かくて、気持ちよく眠れます。,
adv_dear_ttmr_009.txt,216,2,1,あなたに不自由な思いを\nさせてしまっていた。,让你感到不自在。
adv_dear_ttmr_009.txt,384,2,1,危うくも素晴らしいステージを\n見せてもらった！,差点就错过这么精彩的舞台表演了！
adv_dear_ttmr_011.txt,151,2,1,『SyngUp!』のメンバーが目標にして\nいたアイドル・<r\=かやけい>賀陽継</r>のこと。,《SyngUp!》成员们曾经憧憬的偶像·贺阳继的事。
adv_dear_ttmr_012.txt,63,2,1,アイドル・月村手毬の大きな武器の\n1つは――,偶像·月村手毬的重要武器之一——
adv_dear_ttmr_013.txt,248,2,1,月村さん！　助けにきてくださったのは\nとっても嬉しいのですが！！,月村同学！虽然很感谢您来帮忙！！
adv_dear_ttmr_013.txt,663,2,1,月村さん！　助けにきてくださったのは\nとっても嬉しいのですが！！,月村同学！虽然很感谢您来帮忙！！
adv_dear_ttmr_014.txt,60,2,1,なんって、\n恩着せがましい方なのでしょう！,何等、何等盛气凌人的态度！
adv_dear_ttmr_014.txt,179,2,1,わ、私のどこが抜けているって\nいうんですか！！,谁、谁冒冒失失了啊！！
adv_dear_ttmr_015.txt,146,2,1,私を『いい人』みたいに言うの、\nやめてくれない？,别把我说得像个好人行吗？
adv_dear_ttmr_020.txt,7,2,0,優勝ライブが終わり――\n『NEXT IDOL AUDITION』の幕が閉じる。,
adv_event_001_main-05.txt,211,2,1,これからは、クラス全員\nニックネームで呼び合おう。,从现在开始，全班同学都用昵称互相称呼吧。
adv_event_001_main-05.txt,224,2,1,ニックネームって、\nたとえばどんな？,昵称的话...比如什么样的？
adv_event_001_main-05.txt,231,2,1,そうだな……リーリヤだったら、\nりーぴゃん……とか。,我想想...莉莉娅的话就叫...小莉莉什么的。
adv_event_001_main-05.txt,244,2,1,りーぴゃん……\nなんで嫌そうな顔するの。,小莉莉...干嘛露出这么抗拒的表情啊。
adv_event_001_main-05.txt,249,2,1,真顔で急にりーぴゃん言われたら\n誰でもそうなるって。,突然一脸正经地喊小莉莉，任谁都会这个反应啦。
adv_event_001_main-05.txt,278,2,1,……ニックネームで\n呼ばれるのは嫌いじゃない。,...被人用昵称称呼，我倒是不讨厌。
adv_event_001_main-05.txt,282,2,1,……そういうのは……ファンの皆さんに\n付けてもらった方が……,...这种称呼...还是留给粉丝们来取比较...
adv_event_001_main-05.txt,316,2,1,さあ！　自己紹介の\nやり直しもできたところで――,好了！既然重新自我介绍也结束了——
adv_event_001_main-05.txt,322,2,1,クラス全員で、\n<r\=レクリエーション>勝負</r>を始めましょう！,就让我们全班同学一起开始对决吧！
adv_event_001_main-05.txt,327,2,1,あらゆるパーティーゲームで百戦無敵を\n誇るこのわたしに、挑んできなさい！,向我这个称霸所有派对游戏的无敌王者发起挑战吧！
adv_event_001_main-05.txt,332,2,1,へー、はたしてうちの\nめちゃつよリーリヤに勝てるかな～？,嘿～真能赢过我们家超强的莉莉娅吗～？
adv_event_001_main-05.txt,338,2,1,ゲームの勝敗なんてどうでもいい。\n……けど。,游戏输赢根本无所谓...不过。
adv_event_001_main-05.txt,345,2,1,全力でぶつかり合えば、\nわかり合えるし、認め合えるわ。,只要全力碰撞，就能互相理解，互相认可。
adv_event_001_main-05.txt,351,2,1,あたしたち、夢も目標も\nみーんなバラバラで――,我们的梦想和目标全都各不相同——
adv_event_002_main-02.txt,11,2,1,これでクラス全員と\n友達になれたかな～？,这样应该和全班同学都成为朋友了吧～？
adv_event_002_main-02.txt,159,2,1,えっ？　で、では……\n秦谷さんはどこに……？,诶？那...秦谷同学去哪了...？
adv_event_002_main-02.txt,192,2,1,もちろん美鈴ちゃんを\nにおいで探してるんだよ。,当然是在用气味寻找美铃酱啦
adv_event_002_main-02.txt,210,2,1,人間って、\nそんなことできましたっけ？,人类...能做到这种事吗？
adv_event_002_main-04.txt,56,2,1,ひぃぃ……不吉なことを言わないで\nくださいませ……,呜哇...请别说这么不吉利的话...
adv_event_002_main-05.txt,6,2,1,篠澤さん……大変なことが\n起こってしまいました。,筱泽小姐……出大事了。
adv_event_003_main-01.txt,128,2,1,来週のサマースクールのことを\n話してたんだ。,在说下周的暑期特训班的事。
adv_event_003_main-02.txt,153,2,1,うん、まぁ……\nそうだよねぇ。,嗯，也是呢......
adv_event_003_main-02.txt,274,2,1,うん、こんなにキツイなんて、\n思わなかったよ。,嗯，没想到会这么吃力。
adv_event_003_main-02.txt,525,2,1,1年生だとあまり実感は\nないかもしれないけどね、,一年级可能还不太有实感，
adv_event_003_main-02.txt,529,2,1,3年間なんて、本当にあっというまに\n過ぎてしまうんだ。,但高中三年真的会转瞬即逝。
adv_event_003_main-02.txt,570,2,1,先輩の貴重なアドバイス、\nありがとーございます。,感谢前辈宝贵的建议。
adv_event_003_main-04.txt,5,2,0,サマースクール2日目――\nリハーサル。 hide=true,
adv_event_003_main-04.txt,199,3,2,というか、お客さん、\nさばききれてない感じがするけど……\n,倒不如说...感觉\n根本忙不过来的样子......
adv_event_004_main-01.txt,204,2,1,やっぱリーダーに立候補\nするだけあるわ～。,不愧是敢竞选班长的人～
adv_event_004_main-02.txt,491,2,1,負けた方が勝った方の言うこと\n聞くんだよね？,输的人要听赢的人的话对吧？
adv_event_004_main-05.txt,274,2,1,……リーリヤと遊んでくれて\nありがとね。,……谢谢你陪莉莉娅玩。
adv_event_004_main-05.txt,476,2,1,トレーニングは明日以降で\n調整するわ。,训练从明天开始调整。
adv_event_005_main-01.txt,221,2,1,イヤ、むしろ当然の措置だろう、\nそれは。,不，这反而是理所当然的措施吧。
adv_event_005_main-02.txt,4,2,1,まずはふたり目の生徒会新メンバーに\n会いに行きましょう。,首先我们去找第二位学生会新成员吧。
adv_event_005_main-02.txt,290,2,1,私にあなたのプロデュースを\nさせて頂戴という意味よ。,让我来培育你的意思呀。
adv_event_005_main-03.txt,76,2,1,中等部ナンバーワンユニットと\n呼ばれていた――,曾被称作中等部最强组合的——
adv_event_005_main-04.txt,39,2,1,彼女たちの資料には一通り\n目を通したけれど……,虽然已经浏览过她们的基本资料...
adv_event_005_main-04.txt,57,2,1,……また始まった。貴様に本当に\nそんな特技があるのなら、,...又来了。你要是真有这种特殊才能，
adv_event_005_main-04.txt,63,2,1,私を視るといい。プロデュースしたくて\nたまらなくなるんじゃないか？,不如看看我？应该会迫不及待想培育我吧？
adv_event_005_main-05.txt,6,2,1,ここまで順調にスカウトを\n進めてきたけれど……困ったわ。,迄今为止的招募工作都挺顺利的……但现在遇到麻烦了。
adv_event_005_main-05.txt,34,2,1,夏のH.I.Fで活躍させたいなどと\n考えているのではあるまいな？,然后让她们在夏季H.I.F上大放异彩吗？
adv_event_005_main-05.txt,49,2,1,さすがにそれは……もちろん、\n1年生にもすごい子たちはいますけど。,这也太……虽然新生里确实有不少出色的孩子。
adv_event_005_main-05.txt,58,2,1,夏に間に合いそうなのは、それこそ\n花海、月村、秦谷くらいだろう。,能在夏天前赶上的，恐怕只有花海、月村、秦谷这几个吧。
adv_event_006_main-04.txt,427,2,1,うん。\nこれならきっと、オッケー出るよ。,嗯。
adv_event_006_main-05.txt,389,2,1,『とても気持ちよくお昼寝\n　できました。』,「午睡睡得特别香甜。」
adv_event_006_main-05.txt,410,2,1,うん。大成功だったよ。\nふたりともがんばったね。,嗯。
adv_event_006_main-05.txt,522,2,1,では、次のアイデアを考える\nついでに……,那么，在构思下一个点子之前......
adv_event_007_main-01.txt,29,2,1,ふふっ、おふたりとも、\nありがとうございます。,呵呵，谢谢你们两位。
adv_event_007_main-01.txt,84,2,1,来園したお客さんを、\nおもてなしするお仕事ですわ。,负责招待来访游客的工作呢。
adv_event_007_main-01.txt,282,2,1,（お声をかけるのは、\n　勇気がいりますわ……）,(这里有认识的人吗——)
adv_event_007_main-01.txt,413,2,1,……なんだけど、昨日の夜に、\n熱出して倒れちゃって――,……但她昨晚突然发烧病倒了——
adv_event_007_main-02.txt,22,2,1,……はあ。よりにもよって、\nぽんこつと同じグループか。,……哈。偏偏和这个废柴同组。
adv_event_007_main-02.txt,69,2,1,学園での成績が平均になるように\n割り振ってるのかも。,按照在校成绩平均分配的吧。
adv_event_007_main-02.txt,438,2,1,私はことねの代わりで\nここに来たけど――,我虽然是代替琴音来的——
adv_event_007_main-02.txt,451,2,1,だから、あなたたちが、\nもしいい加減な仕事をしたら――,所以如果你们敢敷衍了事——
adv_event_007_main-03.txt,102,2,1,トリック・オア・トリート！\nお菓子をくれないとー……,不给糖就捣蛋！
adv_event_007_main-03.txt,153,2,1,心配してくださるのは\nありがたいことですけど、,虽然很感谢您为我担心，
adv_event_007_main-03.txt,278,2,1,トリック・オア・トリート！\nお菓子をくれないと――,不给糖就捣蛋！
adv_event_007_main-03.txt,375,2,1,私が一番のぽんこつじゃんとか、\n思ってるんでしょう！,你们肯定这么想吧！
adv_event_007_main-03.txt,462,2,1,ええっと、正直なところを\n申し上げますと――,那个…请允许我说句实话——
adv_event_007_main-03.txt,481,2,1,本当に怖がらせるつもりなんて、\nなかったんだけど……,我真的没想吓唬人啊…
adv_event_007_main-03.txt,507,2,1,苦手なことを無理に\nしようとするよりも、,与其勉强去做不擅长的事，
adv_event_007_main-04.txt,399,2,1,……なんであなたに教えなくちゃ\nいけないの？,...我凭什么要告诉你？
adv_event_007_main-05.txt,339,2,1,……うん。明かりがあれば、\n怖くない。,……嗯。
adv_event_007_main-05.txt,490,2,1,子供たちの泣き声が、\n止まりましたわ。,孩子们都停止哭泣了呢。
adv_event_008_main-02.txt,172,2,1,久しぶりに手毬ちゃんの生歌、\n聞けちゃいますよ～♪,可以听到手毬酱久违的现场演唱呢～♪
adv_event_008_main-02.txt,439,2,1,面白かったから動画撮っちゃった\nんですけど～。,因为太有趣了忍不住拍了视频～
adv_event_009_main-03.txt,208,2,1,……あ、えっと、\n気にしてないので……。,……没、没关系的……
adv_event_009_main-03.txt,351,2,1,ケーキ作りが得意だからって\nだけじゃないでしょ？,不只是因为擅长做蛋糕吧？
adv_event_009_main-03.txt,424,2,1,く、くすぐったいよ、\nことねちゃん……！,琴、琴音酱别挠我痒痒……！
adv_event_009_main-05.txt,375,2,1,（いや、確かにわりと\n大変だったかも！）,（不过确实挺辛苦的！）
adv_event_009_main-05.txt,627,2,1,どっちが美味しく作れるか、\n勝負だねっ！,来比比谁做得更好吃吧！
adv_event_010_main-01.txt,24,2,1,明後日のバレンタイン、千奈ちゃんは\n誰かにチョコあげるの？,后天情人节，千奈酱要送谁巧克力呀？
adv_event_010_main-01.txt,36,2,1,お爺様に手作りのチョコレートを\nさしあげようと思いますの。,准备亲手做巧克力送给爷爷呢~
adv_event_010_main-01.txt,48,2,1,昨年はお屋敷のメイドたちに\n手伝ってもらったのですけど……,去年是让宅邸的女仆们帮忙的...
adv_event_010_main-01.txt,54,2,1,今年は自分の力で挑戦して、\nお爺様を驚かせてみせますわ。,但今年我要凭自己的力量尝试，给爷爷一个惊喜~
adv_event_010_main-01.txt,86,2,1,ふっふー、あたしはねー……\nお姉ちゃん！,嘿嘿，我啊...要送给姐姐！
adv_event_010_main-01.txt,103,2,1,毎年、お姉ちゃんと一緒に\nチョコを作ってー、交換するんだっ！,每年都和姐姐一起做巧克力交换哦！
adv_event_010_main-01.txt,115,2,1,佑芽、どっちのチョコが美味しいか、\n勝負よっ！,佑芽，来比比看谁的巧克力更好吃！
adv_event_010_main-01.txt,132,2,1,昔は勝負もしてたんだけど、\nぜんっぜんかなわないから、,以前确实比试过，但完全赢不了...
adv_event_010_main-01.txt,136,2,1,今はお姉ちゃんに\n教えてもらってるんだぁ。,现在都是让姐姐教我的~
adv_event_010_main-01.txt,145,2,1,……ふふ、おふたりとも、\nなんの話をしているんですか？,......呵呵，你们两位在聊什么呢？
adv_event_010_main-01.txt,153,2,1,秦谷さん。明後日のバレンタインの\nことを話していましたの。,秦谷同学。我们在说后天的情人节~
adv_event_010_main-01.txt,175,2,1,中等部の頃は、渡し合っていましたね。\nユニットのメンバー同士で。,初中时会在组合成员间互送呢。
adv_event_010_main-01.txt,179,2,1,まりちゃん、太るからって、\n最初は断るんですけど……,小毬总说会发胖所以刚开始会拒绝...
adv_event_010_main-01.txt,186,2,1,……毎年、\nちゃんと受け取ってくれるんです。,...但每年最后都会收下哦。
adv_event_010_main-01.txt,189,2,1,まりちゃんも、下駄箱にこっそり、\nチョコを入れてくれていて……ふふ。,小毬也会偷偷把巧克力放进我的鞋柜...呵呵。
adv_event_010_main-01.txt,228,2,1,はい、なんでしょう？\n……って、ええっ！？,您好，请问...欸！？
adv_event_010_main-01.txt,230,2,1,チョコレートの作り方の本、\n全部借りていく。,所有巧克力制作的书，我全要借走。
adv_event_010_main-01.txt,235,2,1,『洋菓子大全』\n『プロフェッショナルの技法』……,《西点大全》《专业烘焙技法》...
adv_event_010_main-01.txt,240,2,1,ほ、本当に全部ですか？\n30冊以上ありますけど。,真、真的全部吗？有三十多本哦...
adv_event_010_main-01.txt,248,2,1,いえ、そうじゃなくて……\nひとりで持てますか？,不是这个问题...您一个人拿得动吗？
adv_event_010_main-01.txt,261,2,1,……んっ……ん……\nんんんっ……！,...嗯...嗯...嗯嗯...！
adv_event_010_main-01.txt,263,2,1,え？　ちょ、ちょっと、\nほんとに大丈夫ですかーっ！？,等等！真的没问题吗！？
adv_event_010_main-01.txt,286,2,1,……ふぅ。だいたいわかった。\nあとは理論通り作るだけ。,...呼。大致明白了。接下来按理论制作就行。
adv_event_010_main-01.txt,319,2,1,……あれ？　\nなんだか、焦げ臭い匂いが……,...咦？好像有焦糊的味道...
adv_event_010_main-02.txt,172,2,1,ふふ、究極のチョコレートを\n作るために……,呵呵，为了制作究极巧克力......
adv_event_010_main-03.txt,129,2,1,ええ。テーブルの上が\n山になるほど頂くわ。,嗯，多到堆满整张桌子呢。
adv_event_010_main-05.txt,125,2,1,1曲分くらいの時間なら、\n使わせてもらえそうなのだけど、,大概够唱一首歌的时长，
adv_event_011_main-02.txt,196,2,1,ええっ！？\nそうだったんですの！？,诶！？
adv_event_011_main-02.txt,425,2,1,でも、わたくしに、そういう力が\nあるというのが本当であれば――,但如果我真的拥有这样的能力——
adv_event_011_main-04.txt,480,2,1,だからわたくし、\n考えましたの――,所以人家想到了——
adv_event_011_main-04.txt,546,2,1,そ、そんなに多い台詞量じゃ、\nないですし……,又、又不是特别长的台词量……
adv_event_011_main-05.txt,45,2,1,突然の提案を受け入れていただき、\nありがとうございました。,感谢您能接受我们突然的提议。
adv_event_011_main-05.txt,385,2,0,ライブ終了後。\n打ち上げの席にて。 hide=true,
adv_event_012_main-01.txt,205,2,1,それにしても、咲季っちも付き合いが\n良くなってきたね～。,话说回来，咲季也变圆滑了呢～
adv_event_012_main-01.txt,284,2,1,……や、それが間違ってるとは\n思ってないよ。実際――,...我、我不是说这样不对啦。实际上——
adv_event_012_main-02.txt,417,2,1,……清夏ちゃん。ダンスレッスン、\nなんでサボったの？,……清夏。
adv_event_012_main-02.txt,462,2,1,……清夏ちゃん。\n今日も、全体レッスンいなかったよね？,……清夏。
adv_event_012_main-04.txt,470,2,1,じゃあ、あたしちょっとトイレに\n行ってくるね～！,那我先去趟洗手间哦~！
adv_event_012_main-05.txt,469,2,1,うん！\n一緒に行こう、清夏ちゃん！,嗯！
adv_event_013_main-01.txt,67,2,1,好きなアイドルの全国ツアーを\n追いかけていたから。,以前是为了追喜欢偶像的全国巡演。
adv_event_013_main-01.txt,156,2,1,私はべつにそういったものを\n否定するつもりはない。,我并非要否定这种行为。
adv_event_013_main-01.txt,240,2,1,クラスのみんなが\nバチバチに火花を散らして、,全班同学火花四溅地争吵，
adv_event_013_main-02.txt,200,2,1,本当に暮らしていたんだと思うと、\n浪漫を感じるよ。,就觉得很浪漫。
adv_event_013_main-02.txt,448,2,1,抹茶ラテくらいかなって、\n想像してたんだ。,我还以为大概跟抹茶拿铁差不多......
adv_event_013_main-04.txt,415,2,1,もう、スターであることを、\nやめてしまったんだ。,已经不再是明星了。
adv_event_013_main-05.txt,225,2,1,いくら貴様といえど、\n自惚れがすぎるぞ。,就算是你也太自负了。
adv_event_013_main-05.txt,232,2,1,……私が、あの子たちを\nプロデュースするのは、,……我要培育那些孩子，
adv_event_013_main-05.txt,436,2,1,ああ。これは、お祈りじゃなくて、\n神様と自分への宣言だよ。,嗯。
adv_event_013_main-05.txt,615,2,1,（成長させてくれる、\nなにかがあるとすれば――）,（还有什么能让我继续成长的话——）
adv_pevent_001_amao_activity_015.txt,73,2,1,歌にしてしまえば覚えやすいと\n思います。,我觉得编成歌曲会比较容易记住。
adv_pevent_001_amao_activity_015.txt,82,2,1,じゃあ、試しにちょっと作って\nみましょうか。,那...我先试着编一小段看看吧。
adv_pevent_001_amao_activity_020.txt,9,2,1,寮では、クラスの人と話したり\nするんですか？,在宿舍里会跟同班同学聊天吗？
adv_pevent_001_amao_activity_020.txt,64,2,1,そんなに変わったことは\n話してないと思いますよ。,倒也没聊什么特别出格的事啦。
adv_pevent_001_amao_school_001.txt,14,2,1,今から教える力を鍛えて\nおきましょう♪,现在就来锻炼你的学习能力吧♪
adv_pevent_001_amao_school_004.txt,6,2,1,アイドルは芸能界という業界の\nいち職業と言えますよね？,偶像可以说是演艺圈这个行业中的一种职业对吧？
adv_pevent_001_amao_school_004.txt,11,2,1,仕事とするからには、一人前としての\n責任を負うことにもなりますし……,既然将其作为职业，就意味着要承担起作为专业人士的责任...
adv_pevent_001_amao_school_004.txt,16,2,1,楽しい経験だけとは限りません。\n辛いこともたくさん経験するでしょう。,并不只有愉快的经历，肯定也会经历很多艰辛的事情。
adv_pevent_001_amao_school_004.txt,20,2,1,アイドルが辛い経験をしたとき、\nどんなサポートができると思いますか？,你觉得当偶像遇到困难时，我们能提供什么样的支持呢？
