Filename,Line Number,Extracted Text,Formatted Bilingual Text
adv_dear_hrnm_017.txt,129,『N.I.A』のオーディションを、\nきみと一緒に勝ち抜いて――,<r\=『N.I.A』のオーディションを、>与你一同通过『N.I.A』的试镜——</r>\r\n<r\=きみと一緒に勝ち抜いて――>携手共进——</r>
adv_dear_hrnm_019.txt,33,誰のパフォーマンスが\n優れていたかは――,<r\=誰のパフォーマンスが>谁的表现</r>\r\n<r\=優れていたかは――>更为出色——</r>
adv_dear_hrnm_019.txt,44,お前は、私が名を覚えるに\n相応しいアイドルだ。,<r\=お前は、私が名を覚えるに>你，是值得我</r>\r\n<r\=相応しいアイドルだ。>记住名字的偶像。</r>
adv_dear_hski_001.txt,176,そんな弱気なことを\n考えてるっていうの！？,<r\=そんな弱気なことを>你居然在考虑</r>\r\n<r\=考えてるっていうの！？>这么懦弱的事情！？</r>
adv_dear_hski_001.txt,203,絶対に負けたくないことで、\n負けちゃうの！,<r\=絶対に負けたくないことで、>在绝对不想输的事情上，</r>\r\n<r\=負けちゃうの！>却输掉了！</r>
adv_dear_hski_001.txt,257,あなた、わたしの\n役に立てるって言ったわよね？,<r\=あなた、わたしの>你说过，</r>\r\n<r\=役に立てるって言ったわよね？>能帮上我的忙对吧？</r>
adv_dear_hski_008.txt,34,いつも言ってるけど、わたしに\n付き添うのは放課後からでいいのよ。,<r\=いつも言ってるけど、わたしに>虽然我总说，</r>\r\n<r\=付き添うのは放課後からでいいのよ。>放学后再来陪我就行了。</r>
adv_dear_hski_008.txt,40,咲季さんに、1秒たりとも無駄な時間を\n使わせるわけにはいきませんから。,<r\=咲季さんに、1秒たりとも無駄な時間を>不能让咲季小姐</r>\r\n<r\=使わせるわけにはいきませんから。>浪费哪怕一秒钟的宝贵时间。</r>
adv_dear_hski_008.txt,52,プロデューサーとの付き合いも、\nそれなりに長くなってきたもの。,<r\=プロデューサーとの付き合いも、>和制作人的交往，</r>\r\n<r\=それなりに長くなってきたもの。>也已经相当长了。</r>
adv_dear_hski_008.txt,60,最近、焦りが強くなって\nいるように見えます。,<r\=最近、焦りが強くなって>最近，你似乎变得</r>\r\n<r\=いるように見えます。>越来越焦虑。</r>
adv_dear_hski_008.txt,65,焦りもするわ。佑芽との次の勝負が\n近づいてきているんだもの。,<r\=焦りもするわ。佑芽との次の勝負が>当然感到焦虑。毕竟和佑芽的下一次对决</r>\r\n<r\=近づいてきているんだもの。>已经越来越临近了呀。</r>
adv_dear_hski_008.txt,67,なのにわたしは……\nちっとも成長できていないんだもの。,<r\=なのにわたしは……>可是我却……</r>\r\n<r\=ちっとも成長できていないんだもの。>一点都没有成长呢。</r>
adv_dear_hski_008.txt,76,わたしが佑芽をサポートするのを\nやめれば勝てる。なんて言わないでよ？,<r\=わたしが佑芽をサポートするのを>如果我不再支持佑芽的话</r>\r\n<r\=やめれば勝てる。なんて言わないでよ？>就能赢这种话，请不要说出口好吗？</r>
adv_dear_hski_008.txt,80,咲季さんは、\n妹に勝ちたいと言いました。,<r\=咲季さんは、>咲季说，</r>\r\n<r\=妹に勝ちたいと言いました。>想要战胜妹妹。</r>
adv_dear_hski_008.txt,87,咲季さんにとって『妹に勝つ』とは\nどういうことでしょう？,"<r\=咲季さんにとって『妹に勝つ』とは>对咲季来说，""战胜妹妹""</r>\r\n<r\=どういうことでしょう？>究竟意味着什么呢？</r>"
adv_dear_hski_008.txt,90,なにをもって勝ちとするのか、\n聞かせてください。,<r\=なにをもって勝ちとするのか、>请告诉我，要以什么作为胜利的标准。</r>\r\n<r\=聞かせてください。>请让我听听。</r>
adv_dear_hski_008.txt,94,逆に聞くけど、プロデューサーに\nとっての『勝ち』ってなに？,<r\=逆に聞くけど、プロデューサーに>反过来问，对于制作人</r>\r\n<r\=とっての『勝ち』ってなに？>来说的『胜利』究竟是什么？</r>
adv_dear_hski_008.txt,96,咲季さんを\n無敵のトップアイドルにすることです。,<r\=咲季さんを>将咲季小姐</r>\r\n<r\=無敵のトップアイドルにすることです。>打造成无敌的顶级偶像。</r>
adv_dear_hski_008.txt,98,それをもって『花海さんに勝った』\nことになると考えています。,<r\=それをもって『花海さんに勝った』>我认为这样就算是『赢了花海』</r>\r\n<r\=ことになると考えています。>的既定事实了。</r>
adv_dear_hski_008.txt,101,最終的にわたしが一番に\nなればいい……って、こと？,<r\=最終的にわたしが一番に>最终只要我成为第一</r>\r\n<r\=なればいい……って、こと？>就好了……这样，对吧？</r>
adv_dear_hski_008.txt,108,途中で一度くらい負けたって\n構わないってこと？,<r\=途中で一度くらい負けたって>你是说即使中途</r>\r\n<r\=構わないってこと？>失败一次也没关系吗？</r>
adv_dear_hski_008.txt,117,わたしが勝つ手助けをするって\n言ったじゃないっ！,<r\=わたしが勝つ手助けをするって>我不是说过</r>\r\n<r\=言ったじゃないっ！>会帮你获胜吗！</r>
adv_dear_hski_008.txt,122,あなたはすでに最高の環境で、\n最高の練習をしている。,<r\=あなたはすでに最高の環境で、>你已经在最理想的环境中，</r>\r\n<r\=最高の練習をしている。>进行着最优质的训练。</r>
adv_dear_hski_008.txt,123,これ以上ないほどストイックに、\nトップアイドルへの道を歩いている。,<r\=これ以上ないほどストイックに、>以无人能及的严于律己，</r>\r\n<r\=トップアイドルへの道を歩いている。>走在成为顶级偶像的道路上。</r>
adv_dear_hski_008.txt,127,成長しています。歩みは遅くとも、\n一歩一歩確実に。,<r\=成長しています。歩みは遅くとも、>正在成长哦。即便步伐缓慢，</r>\r\n<r\=一歩一歩確実に。>也要一步一个脚印地稳步前行。</r>
adv_dear_hski_008.txt,129,何度も言わせないで！\nそれじゃちっとも足りないの！,<r\=何度も言わせないで！>别让我重复那么多遍！</r>\r\n<r\=それじゃちっとも足りないの！>这样根本不够！</r>
adv_dear_hski_008.txt,134,わたしはもう、アイドルとしても――\n佑芽に抜かれてるんだから！！,<r\=わたしはもう、アイドルとしても――>我已经，作为偶像也——</r>\r\n<r\=佑芽に抜かれてるんだから！！>已经被佑芽超越了！！</r>
adv_dear_hski_010-01.txt,6,ねぇプロデューサー。いつの間に、\nうちの両親と仲良くなったの？,<r\=ねぇプロデューサー。いつの間に、>喂，制作人。</r>\r\n<r\=うちの両親と仲良くなったの？>什么时候和我父母变得这么要好了？</r>
adv_dear_hski_010-01.txt,43,あなたも一枚かんでいるわね、\nプロデューサー。,<r\=あなたも一枚かんでいるわね、>你也掺了一脚啊，</r>\r\n<r\=プロデューサー。>制作人。</r>
adv_dear_hski_010.txt,267,みんなから遠巻きにされているなんて、\nありえないもの！,<r\=みんなから遠巻きにされているなんて、>被大家远远围观什么的，</r>\r\n<r\=ありえないもの！>绝对不可能！</r>
adv_dear_hski_010.txt,355,妹を嘘つきにするわけには、\nいかないじゃない？,<r\=妹を嘘つきにするわけには、>可不能把妹妹，</r>\r\n<r\=いかないじゃない？>变成说谎的人不是吗？</r>
adv_dear_hski_010.txt,363,それで『世界一のアイドルになる』\nですか。,<r\=それで『世界一のアイドルになる』>所以你说『要成为世界第一的偶像』</r>\r\n<r\=ですか。>呢。</r>
adv_dear_hski_011.txt,20,トップアイドルになるために、\n必要なものがわかりますか？,<r\=トップアイドルになるために、>要成为顶级偶像，</r>\r\n<r\=必要なものがわかりますか？>你知道需要具备什么吗？</r>
adv_dear_hski_012.txt,89,ん～、さらなるファン投票数を\n獲得するために……,<r\=ん～、さらなるファン投票数を>嗯～，为了获得</r>\r\n<r\=獲得するために……>更多的粉丝投票数……</r>
adv_dear_hski_013.txt,68,何度でも、出せるように。\nいいえ……それじゃ足りない。,<r\=何度でも、出せるように。>无数次地，施展出来。</r>\r\n<r\=いいえ……それじゃ足りない。>不……这样还不够。</r>
adv_dear_hski_014.txt,337,そっ。ふーん……あなたは、\nいいアイドルになりそうだし。,<r\=そっ。ふーん……あなたは、>这样啊。嗯……你</r>\r\n<r\=いいアイドルになりそうだし。>看起来会成为不错的偶像呢。</r>
adv_dear_hume_007.txt,180,アイドル活動が制限されることもある\nって説明を受けたでしょう？,<r\=アイドル活動が制限されることもある>应该有人向您说明过偶像活动</r>\r\n<r\=って説明を受けたでしょう？>可能会受到限制吧？</r>
adv_dear_hume_008.txt,166,わかってきたみたいですね！　\nプロデューサーさん！,<r\=わかってきたみたいですね！　>看来你终于明白了！</r>\r\n<r\=プロデューサーさん！>制作人先生！</r>
adv_dear_hume_008.txt,234,本日のミーティングは、\nここまでとしましょうか。,<r\=本日のミーティングは、>今天的会议，</r>\r\n<r\=ここまでとしましょうか。>就到这里结束吧。</r>
adv_dear_hume_008.txt,241,あたしをここまで連れてきてくれて、\nありがとうございました。,<r\=あたしをここまで連れてきてくれて、>谢谢你一路带我来到这里，</r>\r\n<r\=ありがとうございました。>真的非常感谢。</r>
adv_dear_hume_010.txt,171,咲季さんは、様々な競技で\n優秀な成果を上げてきましたが。,<r\=咲季さんは、様々な競技で>咲季小姐虽然在多项赛事中，取得过优秀成绩。</r>
adv_dear_hume_010.txt,174,決して不敗の選手では\nありませんでした。,<r\=決して不敗の選手では>我从来都不是</r>\r\n<r\=ありませんでした。>不败的选手。</r>
adv_dear_hume_010.txt,177,そう、ですね。上には上がいて……\nときには負けることもあって。,<r\=そう、ですね。上には上がいて……>是啊，正所谓人外有人……</r>\r\n<r\=ときには負けることもあって。>有时候也会输的。</r>
adv_dear_hume_010.txt,184,それでも、あたしにとっては、\nお姉ちゃんが一番なんです。,<r\=それでも、あたしにとっては、>即便如此，对我来说，</r>\r\n<r\=お姉ちゃんが一番なんです。>姐姐才是最棒的。</r>
adv_dear_hume_010.txt,186,あたしは一度も勝てませんでしたし、\nうまく言えませんけど……,<r\=あたしは一度も勝てませんでしたし、>我一次都没有赢过，</r>\r\n<r\=うまく言えませんけど……>虽然不太会表达……</r>
adv_dear_hume_010.txt,201,妹に負けた程度で、\n咲季さんが無敵でなくなるとでも？,<r\=妹に負けた程度で、>仅仅是输给妹妹这种程度，</r>\r\n<r\=咲季さんが無敵でなくなるとでも？>难道咲季小姐就不再无敌了吗？</r>
adv_dear_hume_010.txt,210,そう……そうですよね。なんでこんな\nバカなこと、一瞬でも考えたんだろう。,<r\=そう……そうですよね。なんでこんな>是啊……说的没错。为什么我竟然会在一瞬间</r>\r\n<r\=バカなこと、一瞬でも考えたんだろう。>想到这种蠢事呢。</r>
adv_dear_hume_010.txt,218,お互い様です。とてつもない強敵だと\n認識していたはずなのに……,<r\=お互い様です。とてつもない強敵だと>彼此彼此。明明应该认识到</r>\r\n<r\=認識していたはずなのに……>是位不得了的强敌才对……</r>
adv_dear_hume_010.txt,224,昨日のお姉ちゃん、\nすっっっごかったですよね！！,<r\=昨日のお姉ちゃん、>昨天的姐姐，</r>\r\n<r\=すっっっごかったですよね！！>超超超厉害的！！</r>
adv_dear_hume_010.txt,229,アイドルとしての能力――数値では、\nすべてこちらが上回っていました。,<r\=アイドルとしての能力――数値では、>作为偶像的能力——在数值方面，</r>\r\n<r\=すべてこちらが上回っていました。>所有方面都凌驾于对方之上。</r>
adv_dear_hume_010.txt,233,でも勝てませんでした！\n理屈じゃないんですよ！　きっと！,<r\=でも勝てませんでした！>可还是没能赢！</r>\r\n<r\=理屈じゃないんですよ！　きっと！>这根本不是道理的问题！一定是的！</r>
adv_dear_hume_010.txt,238,数値化できないもの……覚悟、想い、\n時の運……きっとそれだけではない。,<r\=数値化できないもの……覚悟、想い、>无法被数值化的东西……觉悟、情感、</r>\r\n<r\=時の運……きっとそれだけではない。>偶然的运气……肯定远不止这些。</r>
adv_dear_hume_010.txt,241,膨大な諸々を、咲季さんは積み上げ\n続けている。きっといまこの時も。,<r\=膨大な諸々を、咲季さんは積み上げ>咲季小姐将庞大的种种事物不断</r>\r\n<r\=続けている。きっといまこの時も。>堆积下去。想必此时此刻也是如此。</r>
adv_dear_hume_010.txt,244,それが……お姉ちゃんの、\n力の源なんですね。,<r\=それが……お姉ちゃんの、>那就是……姐姐的，</r>\r\n<r\=力の源なんですね。>力量来源吧。</r>
adv_dear_hume_010.txt,246,そうであるならば、数値化できないモノ\nで劣っている我々は如何にして勝つか。,<r\=そうであるならば、数値化できないモノ>既然如此，在无法被数值化的领域</r>\r\n<r\=で劣っている我々は如何にして勝つか。>处于劣势的我们该如何取胜？</r>
adv_dear_hume_010.txt,248,わかりません！　お姉ちゃんの真似を\nすればいいんでしょうか？,<r\=わかりません！　お姉ちゃんの真似を>我不知道！是不是模仿姐姐</r>\r\n<r\=すればいいんでしょうか？>的做法会更好呢？</r>
adv_dear_hume_010.txt,256,そうはいっても、目に見えないものを\n鍛えるのは難しい。,<r\=そうはいっても、目に見えないものを>话虽如此，锻炼看不见的东西</r>\r\n<r\=鍛えるのは難しい。>是很难的。</r>
adv_dear_hume_010.txt,260,む～、『想い』には\n筋肉がないですもんね。,<r\=む～、『想い』には>嗯～，毕竟『思念』</r>\r\n<r\=筋肉がないですもんね。>是没有肌肉的嘛。</r>
adv_dear_hume_010.txt,264,……ま、まあ、そんな感じです。\nですから我々は、勝つために――,<r\=……ま、まあ、そんな感じです。>……嘛、嘛啊，大概就是这样吧。</r>\r\n<r\=ですから我々は、勝つために――>所以我们为了胜利——</r>
adv_dear_hume_010.txt,265,ひたすら目に見える\n数値を積み上げましょう。,<r\=ひたすら目に見える>一味追求肉眼可见的</r>\r\n<r\=数値を積み上げましょう。>不断积累数值数据吧。</r>
adv_dear_hume_010.txt,273,そう。なにせ佑芽さんは、まだまだ\nまだまだ数値を伸ばせますから。,<r\=そう。なにせ佑芽さんは、まだまだ>是的。毕竟佑芽还有很大的提升空间，</r>\r\n<r\=まだまだ数値を伸ばせますから。>还能进一步提高数值。</r>
adv_dear_hume_010.txt,274,無敵の咲季さんを、圧倒的な数値で\nすり潰してやりましょう！,<r\=無敵の咲季さんを、圧倒的な数値で>用压倒性的数值</r>\r\n<r\=すり潰してやりましょう！>把无敌的咲季彻底碾碎吧！</r>
adv_dear_hume_010.txt,280,あははっ――\nすっごく単純な作戦ですね。,<r\=あははっ――>啊哈哈——</r>\r\n<r\=すっごく単純な作戦ですね。>这作战计划也太简单了吧。</r>
adv_dear_hume_010.txt,286,あたしもそう思います！　難しいことを\n言われても、絶対できませんから！,<r\=あたしもそう思います！　難しいことを>我也这么觉得！就算被说些困难的事情</r>\r\n<r\=言われても、絶対できませんから！>也绝对做不到的！</r>
adv_dear_hume_010.txt,292,では、さらにシンプルな最終目標を。\n花海佑芽さん。あなたには――,<r\=では、さらにシンプルな最終目標を。>那么，就设定更简单的最终目标吧。</r>\r\n<r\=花海佑芽さん。あなたには――>花海佑芽小姐。对你而言——</r>
adv_dear_hume_010.txt,293,最高の歌唱力、最高のダンス、\n最高の美貌で、勝つべくして勝つ。,<r\=最高の歌唱力、最高のダンス、>顶尖的歌唱实力、顶尖的舞蹈、</r>\r\n<r\=最高の美貌で、勝つべくして勝つ。>顶尖的美貌，注定要赢得胜利。</r>
adv_dear_hume_010.txt,296,そんな常勝不敗のトップアイドルに\nなってもらいます！,<r\=そんな常勝不敗のトップアイドルに>要让你成为这样的</r>\r\n<r\=なってもらいます！>常胜不败的顶级偶像！</r>
adv_dear_hume_014.txt,121,もちろん数日中にライブがない方の\nほうが多いので。,<r\=もちろん数日中にライブがない方の>当然几天内没有</r>\r\n<r\=ほうが多いので。>演唱会的情况占多数啦。</r>
adv_dear_hume_014.txt,126,えっと……あのあの、\nプロデューサーさん？,<r\=えっと……あのあの、>那个……嗯……、</r>\r\n<r\=プロデューサーさん？>制作人先生？</r>
adv_dear_hume_020.txt,31,花海佑芽がブレイクスルーを\n果たすには――,<r\=花海佑芽がブレイクスルーを>花海佑芽要实现突破</r>\r\n<r\=果たすには――>的话――</r>
adv_dear_jsna_001.txt,282,学園一のアイドル、\nなんて呼ばれている。,<r\=学園一のアイドル、>学院第一的偶像，</r>\r\n<r\=なんて呼ばれている。>人们都这么称呼我。</r>
adv_dear_jsna_004.txt,88,へえ……どんなコメントが\n届いているのかしら。,<r\=へえ……どんなコメントが>哎呀……会有</r>\r\n<r\=届いているのかしら。>什么样的评论呢。</r>
adv_dear_jsna_005.txt,28,あなた、よくもあんな不意打ちを\nしてくれたわね……！,<r\=あなた、よくもあんな不意打ちを>你居然，给我来这种</r>\r\n<r\=してくれたわね……！>突然的袭击……！</r>
adv_dear_jsna_005.txt,50,あなたの意図はわかっている\nつもりよ。けれど……,<r\=あなたの意図はわかっている>我自认为明白你的</r>\r\n<r\=つもりよ。けれど……>意图。但是……</r>
adv_dear_jsna_005.txt,64,能力看破の“特技”を\n解説するシーンとか。,"<r\=能力看破の“特技”を>像是要解说""能力看破""</r>\r\n<r\=解説するシーンとか。>特技的场景呢。</r>"
adv_dear_jsna_011.txt,184,それでも、\n挑まない理由にはならない。,<r\=それでも、>即便如此，</r>\r\n<r\=挑まない理由にはならない。>也不能成为不去挑战的理由。</r>
adv_dear_jsna_012.txt,17,わしを除け者にして、\nこそこそ企画したイベントなのじゃ。,<r\=わしを除け者にして、>把我排除在外，</r>\r\n<r\=こそこそ企画したイベントなのじゃ。>偷偷策划了这次活动是吧。</r>
adv_dear_jsna_012.txt,35,やってくれるではないか、\nこの老いぼれがァ～～～ッ！,<r\=やってくれるではないか、>这不是挺能干的嘛，</r>\r\n<r\=この老いぼれがァ～～～ッ！>这个老东西啊～～～！</r>
adv_dear_jsna_014.txt,207,疲労回復スペシャルコースを\n受けてもらいまーっす！,<r\=疲労回復スペシャルコースを>来体验疲劳恢复的</r>\r\n<r\=受けてもらいまーっす！>特别课程吧！</r>
adv_dear_jsna_014.txt,227,特製のお食事が振る舞われるそう\nですわ！　楽しみですわね～♪,<r\=特製のお食事が振る舞われるそう>听说会准备特别料理</r>\r\n<r\=ですわ！　楽しみですわね～♪>呢！ 真期待呀～♪</r>
adv_dear_jsna_016.txt,20,あんな……格上の相手に……\n勝てちゃうなんて。,<r\=あんな……格上の相手に……>那样的…面对实力更强的对手…</r>\r\n<r\=勝てちゃうなんて。>居然能赢什么的。</r>
adv_dear_kcna_001.txt,4,今回は事前情報なしの\nプロデュースになるな。,<r\=今回は事前情報なしの>这次是没有任何事前情报的</r>\r\n<r\=プロデュースになるな。>企划啊。</r>
adv_dear_kcna_001.txt,25,くれぐれも粗相のないよう、\nお願いいたします。,<r\=くれぐれも粗相のないよう、>请务必小心谨慎，</r>\r\n<r\=お願いいたします。>万勿出现任何疏漏。</r>
adv_dear_kcna_001.txt,93,倉本さんをプロデュースすることに\nなった経緯ですが。,<r\=倉本さんをプロデュースすることに>关于决定担任仓本小姐的</r>\r\n<r\=なった経緯ですが。>制作人的经过。</r>
adv_dear_kcna_004.txt,17,（そんなふうに思って\nおりましたが……）,<r\=（そんなふうに思って>（虽然我之前</r>\r\n<r\=おりましたが……）>是这么想的……）</r>
adv_dear_kcna_004.txt,120,（歌って踊る煌びやかなお仕事\nじゃなかったんですのぉ！）,<r\=（歌って踊る煌びやかなお仕事>（唱歌跳舞的华丽工作</r>\r\n<r\=じゃなかったんですのぉ！）>才不是这样的呀！）</r>
adv_dear_kcna_004.txt,244,保健室だよ。あなた、倒れたの。\nレッスン中に。,<r\=保健室だよ。あなた、倒れたの。>这里是保健室。你刚才晕倒了。</r>\r\n<r\=レッスン中に。>在课程中的时候。</r>
adv_dear_kcna_008.txt,27,わたくしを観に来て\nくださったのですわね。,<r\=わたくしを観に来て>您专程来观看</r>\r\n<r\=くださったのですわね。>我的演出呢。</r>
adv_dear_kcna_009.txt,25,いかがでしたかっ、わたくしの\nファーストライブはっ！,<r\=いかがでしたかっ、わたくしの>怎么样啊，我的</r>\r\n<r\=ファーストライブはっ！>首次直播吧！</r>
adv_dear_kcna_009.txt,36,目ざといもなにも、\n転びかけていたでしょう。,<r\=目ざといもなにも、>说什么眼尖不眼尖的，</r>\r\n<r\=転びかけていたでしょう。>刚才差点摔倒了吧。</r>
adv_dear_kcna_009.txt,43,ですが、すぐに立て直して\nみせたのはよかった。,<r\=ですが、すぐに立て直して>不过，能够迅速重整旗鼓</r>\r\n<r\=みせたのはよかった。>并展现出来是好的。</r>
adv_dear_kcna_009.txt,45,観客も、倉本さんが必死で頑張る姿を\n好意的に見ていたようです。,<r\=観客も、倉本さんが必死で頑張る姿を>观众们似乎也以善意的目光，</r>\r\n<r\=好意的に見ていたようです。>关注着仓本小姐拼命努力的身影。</r>
adv_dear_kcna_009.txt,55,えへへ……♪　ど、どのような\nところがでしょうかっ！,<r\=えへへ……♪　ど、どのような>嘿嘿……♪　那，那是什么样的</r>\r\n<r\=ところがでしょうかっ！>地方呢！</r>
adv_dear_kcna_009.txt,57,倉本さんの一生懸命さが伝わってきて、\n拙ささえもが魅力に変わる。,<r\=倉本さんの一生懸命さが伝わってきて、>能感受到仓本小姐的认真努力，</r>\r\n<r\=拙ささえもが魅力に変わる。>连那份笨拙也变成了魅力。</r>
adv_dear_kcna_009.txt,62,うぅ……ミスが多くて\n申し訳ございませんでした……！,<r\=うぅ……ミスが多くて>呜……失误这么多</r>\r\n<r\=申し訳ございませんでした……！>实在非常抱歉……！</r>
adv_dear_kcna_009.txt,71,皆様のお顔を見る余裕が\nありませんでしたの。,<r\=皆様のお顔を見る余裕が>好好看清各位面容的</r>\r\n<r\=ありませんでしたの。>余裕也都没有呢。</r>
adv_dear_kcna_009.txt,78,喜んでいただけたなら……\nよかったですわぁ……,<r\=喜んでいただけたなら……>您能喜欢的话……</r>\r\n<r\=よかったですわぁ……>那就太好了……</r>
adv_dear_kcna_009.txt,83,倉本さん。……初めて会った日の\nことを、覚えていますか？,<r\=倉本さん。……初めて会った日の>仓本小姐……第一次见面那天的</r>\r\n<r\=ことを、覚えていますか？>事情，你还记得吗？</r>
adv_dear_kcna_009.txt,90,半年前、あなたのアイドルとしての\n実力は……ひどいものでした。,<r\=半年前、あなたのアイドルとしての>半年前，你作为偶像的实力</r>\r\n<r\=実力は……ひどいものでした。>……还差得远呢。</r>
adv_dear_kcna_009.txt,96,あの状態からよくぞ……\nここまで成長したものです。,<r\=あの状態からよくぞ……>从那种境地竟然能……</r>\r\n<r\=ここまで成長したものです。>成长到如此地步啊。</r>
adv_dear_kcna_009.txt,101,えへへっ、\n先生のご指導の賜物ですわっ！,<r\=えへへっ、>嘿嘿，</r>\r\n<r\=先生のご指導の賜物ですわっ！>这都是老师的指导有方呀！</r>
adv_dear_kcna_009.txt,103,プロデューサーなのに、\n奇妙な台詞ですが。,<r\=プロデューサーなのに、>明明是制作人，</r>\r\n<r\=奇妙な台詞ですが。>真是奇怪的台词呢。</r>
adv_dear_kcna_009.txt,115,わたくしを、本心から\n褒めてくださいますわね。,<r\=わたくしを、本心から>您会发自内心地</r>\r\n<r\=褒めてくださいますわね。>夸奖我的吧。</r>
adv_dear_kcna_009.txt,127,いつも率直に……\n褒め、叱り、導いてくださった。,<r\=いつも率直に……>您总是直率地……</r>\r\n<r\=褒め、叱り、導いてくださった。>给予我表扬、批评和引导。</r>
adv_dear_kcna_009.txt,133,『仕事を果たしたまで』……きっと\nそうおっしゃるのでしょうけれど。,<r\=『仕事を果たしたまで』……きっと>『不过是完成了工作而已』……</r>\r\n<r\=そうおっしゃるのでしょうけれど。>您肯定会这么说吧。</r>
adv_dear_kcna_009.txt,135,それがどれだけ、わたくしを救い、\n背を押してくださったことか……,<r\=それがどれだけ、わたくしを救い、>这究竟给了我多大的救赎，</r>\r\n<r\=背を押してくださったことか……> 又给了我多少前进的动力啊……</r>
adv_dear_kcna_009.txt,151,『契約は終わり』だなんて、\nどうかおっしゃらないで。,<r\=『契約は終わり』だなんて、>『契约结束』这种话</r>\r\n<r\=どうかおっしゃらないで。>求您千万别这么说。</r>
adv_dear_kcna_009.txt,155,ここに戻る前、\nお爺様に会ってきました。,<r\=ここに戻る前、>回到这里之前，</r>\r\n<r\=お爺様に会ってきました。>去见了祖父大人。</r>
adv_dear_kcna_009.txt,157,優しく怖いお爺様。少し前まで、\nご意思に逆らうことなんて……,<r\=優しく怖いお爺様。少し前まで、>温柔而可怕的老爷爷。直到不久前，</r>\r\n<r\=ご意思に逆らうことなんて……>还从未有过违背您意愿的事……</r>
adv_dear_kcna_009.txt,163,考えもしませんでしたわ。\nですけれど……,<r\=考えもしませんでしたわ。>我从未考虑过。</r>\r\n<r\=ですけれど……>不过……</r>
adv_dear_kcna_009.txt,168,きっちり認めさせてきましたわ！　\nわたくしが――,<r\=きっちり認めさせてきましたわ！　>我可是让他们彻底承认了！</r>\r\n<r\=わたくしが――>我——</r>
adv_dear_kcna_009.txt,173,これからも先生と一緒に、\nアイドルを続けることを！,<r\=これからも先生と一緒に、>今后也要和老师一起，</r>\r\n<r\=アイドルを続けることを！>继续当偶像！</r>
adv_dear_kcna_009.txt,180,はいっ！　プロデューサーは、\nこれからもずぅ～～～～～～～っと！,<r\=はいっ！　プロデューサーは、>是！制作人先生，</r>\r\n<r\=これからもずぅ～～～～～～～っと！>从今往后也要一直～～～～～～～！</r>
adv_dear_kcna_009.txt,196,ご存じのとおり、ステージに立てる\nギリギリの実力しかありませんものっ！,<r\=ご存じのとおり、ステージに立てる>正如您所知，我只有勉强能站上舞台的实力而已</r>\r\n<r\=ギリギリの実力しかありませんものっ！>！</r>
adv_dear_kcna_009.txt,201,自信満々に情けない台詞を言うのは、\n今後控えましょうね。,<r\=自信満々に情けない台詞を言うのは、>自信满满地说出丢人台词这种事，</r>\r\n<r\=今後控えましょうね。>今后还是尽量避免吧。</r>
adv_dear_kcna_009.txt,202,あなたはもう、\n立派なアイドルなのですから。,<r\=あなたはもう、>你已经，</r>\r\n<r\=立派なアイドルなのですから。>是个出色的偶像了。</r>
adv_dear_kcna_009.txt,211,わたくし、もう自分を劣等生の\n最底辺アイドルだなんて呼びませんわ。,<r\=わたくし、もう自分を劣等生の>我，不会再把自己叫做差生中的</r>\r\n<r\=最底辺アイドルだなんて呼びませんわ。>最底层偶像了。</r>
adv_dear_kcna_009.txt,214,わたくしを応援してくださる\nファンの皆様に失礼ですもの。,<r\=わたくしを応援してくださる>这对支持我</r>\r\n<r\=ファンの皆様に失礼ですもの。>的各位粉丝太失礼了。</r>
adv_dear_kcna_009.txt,220,そう、今日からのわたくしは、\nとっても立派なっ！,<r\=そう、今日からのわたくしは、>没错，从今天开始的我，</r>\r\n<r\=とっても立派なっ！>非常出色了！</r>
adv_dear_kcna_011.txt,294,はいっ！　先生は、\nこうおっしゃいました。,<r\=はいっ！　先生は、>好的！老师</r>\r\n<r\=こうおっしゃいました。>这样说道。</r>
adv_dear_kllj_003.txt,37,……うーん、そうですね、\n今お伝えするか悩ましい所ですが――,<r\=……うーん、そうですね、>……嗯——这个嘛，</r>\r\n<r\=今お伝えするか悩ましい所ですが――>现在是否该告诉您正犹豫着呢——</r>
adv_dear_kllj_003.txt,135,……もう少し自然な感じに\nなりませんか？,<r\=……もう少し自然な感じに>……能不能看起来更</r>\r\n<r\=なりませんか？>自然一点？</r>
adv_dear_kllj_003.txt,165,い、いえ、なんか方向性が違うと\n思うんですけど……。,<r\=い、いえ、なんか方向性が違うと>不、不是，我觉得方向</r>\r\n<r\=思うんですけど……。>好像有点不对……。</r>
adv_dear_kllj_010.txt,95,あっ、やっと見つけた！\n探したよ～。\n,<r\=あっ、やっと見つけた！>啊，终于找到了！</r>\r\n<r\=探したよ～。>找了好久～。</r>
adv_dear_kllj_010.txt,100,昨日は部屋帰ったら寝ちゃってたし、\n起きたらもう出かけてるし。\n,<r\=昨日は部屋帰ったら寝ちゃってたし、>昨天回房间后就直接睡着了，</r>\r\n<r\=起きたらもう出かけてるし。>醒来时你已经出门了。</r>
