filename,line_number,orig_segments,trans_segments,name,orig_text,trans_text,trans_fixed,trans_orig
adv_dear_jsna_004.txt,88,2,1,星南,へえ……どんなコメントが\n届いているのかしら。,哦……都是些什么留言呢？,,<r\=へえ……どんなコメントが>哦……都是些什么留言呢？</r>\r\n
adv_dear_jsna_004.txt,169,2,1,星南,学園を背負って立つアイドルに\nなってくれることをね。,成为肩负学园未来的偶像。,,<r\=学園を背負って立つアイドルに>成为肩负学园未来的偶像。</r>\r\n
adv_dear_jsna_005.txt,28,2,1,星南,あなた、よくもあんな不意打ちを\nしてくれたわね……！,你居然敢这样突然袭击我...！,,<r\=あなた、よくもあんな不意打ちを>你居然敢这样突然袭击我...！</r>\r\n
adv_dear_jsna_005.txt,50,2,1,星南,あなたの意図はわかっている\nつもりよ。けれど……,我明白你的用意。但是...,,<r\=あなたの意図はわかっている>我明白你的用意。但是...</r>\r\n
adv_dear_jsna_005.txt,64,2,1,星南,能力看破の“特技”を\n解説するシーンとか。,"解说""能力看破""这项特技的场景。",,"<r\=能力看破の“特技”を>解说""能力看破""这项特技的场景。</r>\r\n"
adv_dear_jsna_005.txt,94,2,1,星南,あなたのことは、\nより嫌いになったけれど。,虽然因此更加讨厌你了。,,<r\=あなたのことは、>虽然因此更加讨厌你了。</r>\r\n
adv_dear_jsna_006.txt,191,2,1,燕,……ファンではないと\n言っているだろう。,......都说了不是粉丝。,,<r\=……ファンではないと>......都说了不是粉丝。</r>\r\n
adv_dear_jsna_007.txt,103,2,1,星南,従来の十王星南を壊しながら……\nファンたちの賛否両論を浴びながら……,不断打破过去的十王星南...<br]承受粉丝们的褒贬议论...,,<r\=従来の十王星南を壊しながら……>不断打破过去的十王星南...<br]承受粉丝们的褒贬议论...</r>\r\n
adv_dear_jsna_007.txt,106,2,1,星南,新しい私の姿を、ときに無様な姿を、\n皆に見せ続けてきた。,,,<r\=新しい私の姿を、ときに無様な姿を、></r>\r\n
adv_dear_jsna_007.txt,109,2,1,星南,それでも……私の<r\=ステータス>能力値</r>は\n去年からなにも変わっていない。,即便如此...我的能力值<br]从去年开始毫无长进。,,<r\=それでも……私の能力値は>即便如此...我的能力值<br]从去年开始毫无长进。</r>\r\n
adv_dear_jsna_007.txt,123,2,1,{user},星南さんは、\n大きく変わっていると思いますよ。,我认为<br]星南小姐已经改变很多了。,,<r\=星南さんは、>我认为<br]星南小姐已经改变很多了。</r>\r\n
adv_dear_jsna_007.txt,124,2,1,{user},以前のあなたなら、決して……\n臆していながら挑みはしない。,若是以前的你 绝不会...<br]边害怕边迎接挑战。,,<r\=以前のあなたなら、決して……>若是以前的你 绝不会...<br]边害怕边迎接挑战。</r>\r\n
adv_dear_jsna_007.txt,129,2,1,星南,成長と呼べるのかしら、それ。\n無謀になっただけのような気がするわ。,这能叫成长吗？<br]感觉只是变得鲁莽了而已。,,<r\=成長と呼べるのかしら、それ。>这能叫成长吗？<br]感觉只是变得鲁莽了而已。</r>\r\n
adv_dear_jsna_007.txt,133,2,1,{user},あなたは去年『<r\=プリマステラ>一番星</r>』になってから、\nずっと初星学園の王者だった。,自从去年成为『一番星』后<br]你一直是初星学园的王者。,,<r\=あなたは去年『一番星』になってから、>自从去年成为『一番星』后<br]你一直是初星学园的王者。</r>\r\n
adv_dear_jsna_007.txt,138,2,1,星南,ええ、完全無欠のアイドル。\nそう呼ばれていたわ。,是啊 被称为<br]完美无缺的偶像呢。,,<r\=ええ、完全無欠のアイドル。>是啊 被称为<br]完美无缺的偶像呢。</r>\r\n
adv_dear_jsna_007.txt,144,2,1,{user},ステージを下りたあなたは、\nわりとぽんこつでしたから。,毕竟离开舞台的你<br]意外地笨手笨脚呢。,,<r\=ステージを下りたあなたは、>毕竟离开舞台的你<br]意外地笨手笨脚呢。</r>\r\n
adv_dear_jsna_007.txt,150,2,1,星南,……それを晒せと言ったのは\nあなたでしょう。,...还不是你说<br]要展现真实自我的。,,<r\=……それを晒せと言ったのは>...还不是你说<br]要展现真实自我的。</r>\r\n
adv_dear_jsna_008.txt,141,2,1,星南,目を輝かせて慕ってくれる子たちに、\nそんなこと、言えないじゃない？,这种话怎么可能说得出口？,,<r\=目を輝かせて慕ってくれる子たちに、>这种话怎么可能说得出口？</r>\r\n
adv_dear_jsna_009.txt,233,2,1,星南,直接サインをいただこうとすら\n思っていたのに……！,当面要签名的……！,,<r\=直接サインをいただこうとすら>当面要签名的……！</r>\r\n
adv_dear_jsna_010.txt,212,2,1,星南,トップアイドルの基準を\n満たすものではないわ。,顶级偶像的标准。,,<r\=トップアイドルの基準を>顶级偶像的标准。</r>\r\n
adv_dear_jsna_011.txt,184,2,1,星南,それでも、\n挑まない理由にはならない。,但这不是退缩的理由。,,<r\=それでも、>但这不是退缩的理由。</r>\r\n
adv_dear_jsna_011.txt,248,2,1,{user},トップアイドル同士の激突を、\n楽しみにしています。,我很期待顶级偶像之间的巅峰对决。,,<r\=トップアイドル同士の激突を、>我很期待顶级偶像之间的巅峰对决。</r>\r\n
adv_dear_jsna_012.txt,17,2,1,学園長,わしを除け者にして、\nこそこそ企画したイベントなのじゃ。,偷偷策划的活动啊。,,<r\=わしを除け者にして、>偷偷策划的活动啊。</r>\r\n
adv_dear_jsna_012.txt,35,2,1,黒井,やってくれるではないか、\nこの老いぼれがァ～～～ッ！,这老不死的居然来这招～～～！,,<r\=やってくれるではないか、>这老不死的居然来这招～～～！</r>\r\n
adv_dear_jsna_012.txt,210,2,1,{user},藤田ことねさんを\nスカウトしましょう！,去招募藤田琴音吧！,,<r\=藤田ことねさんを>去招募藤田琴音吧！</r>\r\n
adv_dear_jsna_014.txt,207,2,1,佑芽,疲労回復スペシャルコースを\n受けてもらいまーっす！,疲劳恢复特别套餐哦！,,<r\=疲労回復スペシャルコースを>疲劳恢复特别套餐哦！</r>\r\n
adv_dear_jsna_014.txt,227,2,1,千奈,特製のお食事が振る舞われるそう\nですわ！　楽しみですわね～♪,真是期待呀～♪,,<r\=特製のお食事が振る舞われるそう>真是期待呀～♪</r>\r\n
adv_dear_jsna_014.txt,428,2,1,{user},では、今日のミーティングは\nこのあたりで切り上げましょう。,那么今天的会议就开到这里吧。,,<r\=では、今日のミーティングは>那么今天的会议就开到这里吧。</r>\r\n
adv_dear_jsna_015.txt,74,2,1,星南,ことね、あなたもうかうか\nしていられないわよ――……あら？,琴音，你也该打起精神了——...哎呀？,,<r\=ことね、あなたもうかうか>琴音，你也该打起精神了——...哎呀？</r>\r\n
adv_dear_jsna_016.txt,20,2,1,ことね,あんな……格上の相手に……\n勝てちゃうなんて。,能战胜那种……实力悬殊的对手……,,<r\=あんな……格上の相手に……>能战胜那种……实力悬殊的对手……</r>\r\n
adv_dear_jsna_016.txt,156,2,1,星南,今日、あなたはとても調子がいいと\n言っていたわね。,你今天说过状态非常好对吧？,,<r\=今日、あなたはとても調子がいいと>你今天说过状态非常好对吧？</r>\r\n
adv_dear_jsna_019.txt,212,2,1,千奈,皆さまに愛され、\n支えられる価値のある――,配得上大家喜爱与支持的——,,<r\=皆さまに愛され、>配得上大家喜爱与支持的——</r>\r\n
adv_dear_jsna_020.txt,187,2,1,星南,あの子たちをプロデュースする\n過程で……,在培育那些孩子的过程中......,,<r\=あの子たちをプロデュースする>在培育那些孩子的过程中......</r>\r\n
adv_dear_kcna_001.txt,4,2,1,{user},今回は事前情報なしの\nプロデュースになるな。,这次的育成任务没有任何事先情报呢。,,<r\=今回は事前情報なしの>这次的育成任务没有任何事先情报呢。</r>\r\n
adv_dear_kcna_001.txt,25,2,1,倉本家のメイド,くれぐれも粗相のないよう、\nお願いいたします。,恳请您务必注意礼节。,,<r\=くれぐれも粗相のないよう、>恳请您务必注意礼节。</r>\r\n
adv_dear_kcna_001.txt,93,2,1,{user},倉本さんをプロデュースすることに\nなった経緯ですが。,关于这次负责培育仓本小姐的缘由,,<r\=倉本さんをプロデュースすることに>关于这次负责培育仓本小姐的缘由</r>\r\n
adv_dear_kcna_001.txt,113,3,2,学園長,彼女のプロデュースを\nおぬしに任せる！\n,她的培育工作\n就交给你了！,,<r\=彼女のプロデュースを>她的培育工作</r>\r\n<r\=おぬしに任せる！>就交给你了！</r>\r\n
adv_dear_kcna_003.txt,273,3,2,{user},どんな難題が課されようとも、\n彼女に合った方法で進んでいこう。\n,无论遇到什么困难，\n都要用适合她的方式继续前进。,,<r\=どんな難題が課されようとも、>无论遇到什么困难，</r>\r\n<r\=彼女に合った方法で進んでいこう。>都要用适合她的方式继续前进。</r>\r\n
adv_dear_kcna_004.txt,17,2,1,千奈,（そんなふうに思って\nおりましたが……）,（虽然我一直这么想着……）,,<r\=（そんなふうに思って>（虽然我一直这么想着……）</r>\r\n
adv_dear_kcna_004.txt,120,2,1,千奈,（歌って踊る煌びやかなお仕事\nじゃなかったんですのぉ！）,（不是只要唱歌跳舞的华丽工作吗！）,,<r\=（歌って踊る煌びやかなお仕事>（不是只要唱歌跳舞的华丽工作吗！）</r>\r\n
adv_dear_kcna_004.txt,244,2,1,手毬,保健室だよ。あなた、倒れたの。\nレッスン中に。,保健室哦。你训练时晕倒了。,,<r\=保健室だよ。あなた、倒れたの。>保健室哦。你训练时晕倒了。</r>\r\n
adv_dear_kcna_004.txt,293,2,1,千奈,アイドルになれないと\nおっしゃいますの？,就注定不能成为偶像吗？,,<r\=アイドルになれないと>就注定不能成为偶像吗？</r>\r\n
adv_dear_kcna_006.txt,242,2,1,千奈,先生。わたくしは\nとても恵まれていて……,老师。我……,,<r\=先生。わたくしは>老师。我……</r>\r\n
adv_dear_kcna_007.txt,406,3,2,{user},次の目標はライブ……\nもっともっと一緒に頑張ろう。\n,下一个目标是演唱会......\n让我们一起更加努力吧。,,<r\=次の目標はライブ……>下一个目标是演唱会......</r>\r\n<r\=もっともっと一緒に頑張ろう。>让我们一起更加努力吧。</r>\r\n
adv_dear_kcna_008.txt,27,2,1,千奈,わたくしを観に来て\nくださったのですわね。,专程来看我表演的呢。,,<r\=わたくしを観に来て>专程来看我表演的呢。</r>\r\n
adv_dear_kcna_008.txt,194,2,1,{user},……情けない台詞を\n堂々と言わないでください。,......别说这么没出息的话。,,<r\=……情けない台詞を>......别说这么没出息的话。</r>\r\n
adv_dear_kcna_009.txt,25,2,1,千奈,いかがでしたかっ、わたくしの\nファーストライブはっ！,我的首次演唱会<BR>您觉得怎么样呀！,,<r\=いかがでしたかっ、わたくしの>我的首次演唱会<BR>您觉得怎么样呀！</r>\r\n
adv_dear_kcna_009.txt,36,2,1,{user},目ざといもなにも、\n転びかけていたでしょう。,这哪是仔细不仔细的问题<BR>你差点摔跤了吧。,,<r\=目ざといもなにも、>这哪是仔细不仔细的问题<BR>你差点摔跤了吧。</r>\r\n
adv_dear_kcna_009.txt,43,2,1,{user},ですが、すぐに立て直して\nみせたのはよかった。,但能立刻调整好状态<BR>这点值得表扬。,,<r\=ですが、すぐに立て直して>但能立刻调整好状态<BR>这点值得表扬。</r>\r\n
adv_dear_kcna_009.txt,45,2,1,{user},観客も、倉本さんが必死で頑張る姿を\n好意的に見ていたようです。,观众们似乎也很欣赏<BR>仓本小姐拼命努力的样子。,,<r\=観客も、倉本さんが必死で頑張る姿を>观众们似乎也很欣赏<BR>仓本小姐拼命努力的样子。</r>\r\n
adv_dear_kcna_009.txt,55,2,1,千奈,えへへ……♪　ど、どのような\nところがでしょうかっ！,嘿嘿……♪ 具、具体是哪些<BR>地方让您满意呢！,,<r\=えへへ……♪　ど、どのような>嘿嘿……♪ 具、具体是哪些<BR>地方让您满意呢！</r>\r\n
adv_dear_kcna_009.txt,57,2,1,{user},倉本さんの一生懸命さが伝わってきて、\n拙ささえもが魅力に変わる。,仓本小姐全情投入的姿态很有感染力<BR>连生涩感都变成了魅力。,,<r\=倉本さんの一生懸命さが伝わってきて、>仓本小姐全情投入的姿态很有感染力<BR>连生涩感都变成了魅力。</r>\r\n
adv_dear_kcna_009.txt,62,2,1,千奈,うぅ……ミスが多くて\n申し訳ございませんでした……！,呜……失误这么多<BR>实在很抱歉……！,,<r\=うぅ……ミスが多くて>呜……失误这么多<BR>实在很抱歉……！</r>\r\n
adv_dear_kcna_009.txt,71,2,1,千奈,皆様のお顔を見る余裕が\nありませんでしたの。,根本没空看<BR>观众们的表情呢。,,<r\=皆様のお顔を見る余裕が>根本没空看<BR>观众们的表情呢。</r>\r\n
adv_dear_kcna_009.txt,78,2,1,千奈,喜んでいただけたなら……\nよかったですわぁ……,如果能让大家开心……<BR>就太好了呢……,,<r\=喜んでいただけたなら……>如果能让大家开心……<BR>就太好了呢……</r>\r\n
adv_dear_kcna_009.txt,83,2,1,{user},倉本さん。……初めて会った日の\nことを、覚えていますか？,仓本小姐。……还记得<BR>我们初次见面的那天吗？,,<r\=倉本さん。……初めて会った日の>仓本小姐。……还记得<BR>我们初次见面的那天吗？</r>\r\n
adv_dear_kcna_009.txt,90,2,1,{user},半年前、あなたのアイドルとしての\n実力は……ひどいものでした。,半年前，你作为偶像的实力……<BR>实在惨不忍睹。,,<r\=半年前、あなたのアイドルとしての>半年前，你作为偶像的实力……<BR>实在惨不忍睹。</r>\r\n
adv_dear_kcna_009.txt,96,2,1,{user},あの状態からよくぞ……\nここまで成長したものです。,能从那种状态…<BR>成长到现在真是了不起。,,<r\=あの状態からよくぞ……>能从那种状态…<BR>成长到现在真是了不起。</r>\r\n
adv_dear_kcna_009.txt,101,2,1,千奈,えへへっ、\n先生のご指導の賜物ですわっ！,嘿嘿，<BR>这都是老师教导有方呀！,,<r\=えへへっ、>嘿嘿，<BR>这都是老师教导有方呀！</r>\r\n
adv_dear_kcna_009.txt,103,2,1,{user},プロデューサーなのに、\n奇妙な台詞ですが。,身为制作人<BR>这话说得有点奇怪。,,<r\=プロデューサーなのに、>身为制作人<BR>这话说得有点奇怪。</r>\r\n
adv_dear_kcna_009.txt,115,2,1,千奈,わたくしを、本心から\n褒めてくださいますわね。,发自内心地<BR>称赞我呢。,,<r\=わたくしを、本心から>发自内心地<BR>称赞我呢。</r>\r\n
adv_dear_kcna_009.txt,127,2,1,千奈,いつも率直に……\n褒め、叱り、導いてくださった。,总是直率地……<BR>夸奖我，训斥我，引导我。,,<r\=いつも率直に……>总是直率地……<BR>夸奖我，训斥我，引导我。</r>\r\n
adv_dear_kcna_009.txt,133,2,1,千奈,『仕事を果たしたまで』……きっと\nそうおっしゃるのでしょうけれど。,「完成分内工作」……您一定<BR>会这么说吧。,,<r\=『仕事を果たしたまで』……きっと>「完成分内工作」……您一定<BR>会这么说吧。</r>\r\n
adv_dear_kcna_009.txt,135,2,1,千奈,それがどれだけ、わたくしを救い、\n背を押してくださったことか……,但您不知道这对我是多大的救赎<BR>给了我多少前进的勇气……,,<r\=それがどれだけ、わたくしを救い、>但您不知道这对我是多大的救赎<BR>给了我多少前进的勇气……</r>\r\n
adv_dear_kcna_009.txt,151,2,1,千奈,『契約は終わり』だなんて、\nどうかおっしゃらないで。,"请千万不要说什么<BR>""契约已经结束""这样的话。",,"<r\=『契約は終わり』だなんて、>请千万不要说什么<BR>""契约已经结束""这样的话。</r>\r\n"
adv_dear_kcna_009.txt,155,2,1,千奈,ここに戻る前、\nお爺様に会ってきました。,在回到这里之前<BR>我去见了祖父大人。,,<r\=ここに戻る前、>在回到这里之前<BR>我去见了祖父大人。</r>\r\n
adv_dear_kcna_009.txt,157,2,1,千奈,優しく怖いお爺様。少し前まで、\nご意思に逆らうことなんて……,那位温柔又严厉的祖父大人。就在不久前<BR>我还从不敢违抗他的意志……,,<r\=優しく怖いお爺様。少し前まで、>那位温柔又严厉的祖父大人。就在不久前<BR>我还从不敢违抗他的意志……</r>\r\n
adv_dear_kcna_009.txt,163,2,1,千奈,考えもしませんでしたわ。\nですけれど……,连想都不敢想呢。<BR>但是……,,<r\=考えもしませんでしたわ。>连想都不敢想呢。<BR>但是……</r>\r\n
adv_dear_kcna_009.txt,168,2,1,千奈,きっちり認めさせてきましたわ！　\nわたくしが――,这次我让他好好认可了！<BR>我要——,,<r\=きっちり認めさせてきましたわ！　>这次我让他好好认可了！<BR>我要——</r>\r\n
adv_dear_kcna_009.txt,173,2,1,千奈,これからも先生と一緒に、\nアイドルを続けることを！,今后也要继续和老师一起<BR>当偶像这件事！,,<r\=これからも先生と一緒に、>今后也要继续和老师一起<BR>当偶像这件事！</r>\r\n
adv_dear_kcna_009.txt,180,2,1,千奈,はいっ！　プロデューサーは、\nこれからもずぅ～～～～～～～っと！,是！制作人先生<BR>从今以后也要一直～～～～～～～！,,<r\=はいっ！　プロデューサーは、>是！制作人先生<BR>从今以后也要一直～～～～～～～！</r>\r\n
adv_dear_kcna_009.txt,191,2,1,千奈,もちろんですわっ！　だってわたくし、\nまだまだまだまだ未熟ですものっ！,当然记得呀！,,<r\=もちろんですわっ！>当然记得呀！</r>　だってわたくし、\nまだまだまだまだ未熟ですものっ！
adv_dear_kcna_009.txt,196,2,1,千奈,ご存じのとおり、ステージに立てる\nギリギリの実力しかありませんものっ！,您知道的，我只有<BR>勉强能站上舞台的实力而已！,,<r\=ご存じのとおり、ステージに立てる>您知道的，我只有<BR>勉强能站上舞台的实力而已！</r>\r\n
adv_dear_kcna_009.txt,201,2,1,{user},自信満々に情けない台詞を言うのは、\n今後控えましょうね。,以后请别再用这么自信的语气<BR>说出丧气话了。,,<r\=自信満々に情けない台詞を言うのは、>以后请别再用这么自信的语气<BR>说出丧气话了。</r>\r\n
adv_dear_kcna_009.txt,202,2,1,{user},あなたはもう、\n立派なアイドルなのですから。,因为你已经是<BR>独当一面的偶像了。,,<r\=あなたはもう、>因为你已经是<BR>独当一面的偶像了。</r>\r\n
adv_dear_kcna_009.txt,211,2,1,千奈,わたくし、もう自分を劣等生の\n最底辺アイドルだなんて呼びませんわ。,我再也不会自称是<BR>差生中最底层的偶像了。,,<r\=わたくし、もう自分を劣等生の>我再也不会自称是<BR>差生中最底层的偶像了。</r>\r\n
adv_dear_kcna_009.txt,214,2,1,千奈,わたくしを応援してくださる\nファンの皆様に失礼ですもの。,这样对支持我的<BR>粉丝们太失礼了。,,<r\=わたくしを応援してくださる>这样对支持我的<BR>粉丝们太失礼了。</r>\r\n
adv_dear_kcna_009.txt,220,2,1,千奈,そう、今日からのわたくしは、\nとっても立派なっ！,没错，从今天开始<BR>我要成为非常优秀的！,,<r\=そう、今日からのわたくしは、>没错，从今天开始<BR>我要成为非常优秀的！</r>\r\n
adv_dear_kcna_009.txt,231,2,1,{user},立派なアイドルに育ってくれた。\nここからが本当のスタートだ。,你已经成长为出色的偶像了。<BR>现在才是真正的起点。,,<r\=立派なアイドルに育ってくれた。>你已经成长为出色的偶像了。<BR>现在才是真正的起点。</r>\r\n
adv_dear_kcna_011.txt,294,2,1,千奈,はいっ！　先生は、\nこうおっしゃいました。,好的！老师刚才说...,,<r\=はいっ！　先生は、>好的！老师刚才说...</r>\r\n
adv_dear_kcna_011.txt,302,2,1,千奈,『N.I.A』は、我々にとって\n有利な大会だと……何故なのでしょう？,,,<r\=『N.I.A』は、我々にとって></r>\r\n
adv_dear_kcna_016.txt,138,2,1,千奈,わたくし、\nまたなにかやってしまいました？,我又...做了什么吗？,,<r\=わたくし、>我又...做了什么吗？</r>\r\n
adv_dear_kcna_018.txt,61,2,1,{user},倉本さん。話の腰を折って\n申し訳ありませんが。,仓本小姐。很抱歉打断你。,,<r\=倉本さん。話の腰を折って>仓本小姐。很抱歉打断你。</r>\r\n
adv_dear_kcna_019.txt,167,2,1,千奈,はいっ！　はいっ！　\nまさしくその通りですわ！,没错！完全正确！,,<r\=はいっ！　はいっ！　>没错！完全正确！</r>\r\n
adv_dear_kllj_001.txt,99,2,1,リーリヤ,父が日本人なんです。\n,因为父亲是日本人。,,<r\=父が日本人なんです。>因为父亲是日本人。</r>\r\n
adv_dear_kllj_003.txt,37,2,1,{user},……うーん、そうですね、\n今お伝えするか悩ましい所ですが――,……嗯——让我犹豫要不要现在说呢——,,<r\=……うーん、そうですね、>……嗯——让我犹豫要不要现在说呢——</r>\r\n
adv_dear_kllj_003.txt,135,2,1,{user},……もう少し自然な感じに\nなりませんか？,……能不能更自然一点呢？,,<r\=……もう少し自然な感じに>……能不能更自然一点呢？</r>\r\n
adv_dear_kllj_003.txt,165,2,1,リーリヤ,い、いえ、なんか方向性が違うと\n思うんですけど……。,不、不是，总觉得方向性不太对……,,<r\=い、いえ、なんか方向性が違うと>不、不是，总觉得方向性不太对……</r>\r\n
adv_dear_kllj_003.txt,213,2,1,リーリヤ,……！\n分かりました……！,……！,,<r\=……！>……！</r>\n分かりました……！
adv_dear_kllj_004.txt,112,2,1,{user},失礼。盗み聞きをするつもりは\nなかったのですが――,失礼了。虽然没打算偷听——,,<r\=失礼。盗み聞きをするつもりは>失礼了。虽然没打算偷听——</r>\r\n
adv_dear_kllj_005.txt,164,2,1,アイドル科の生徒C,今日は見て学ぶレッスンなんだって。\n,听说今天是观摩学习课哦。,,<r\=今日は見て学ぶレッスンなんだって。>听说今天是观摩学习课哦。</r>\r\n
adv_dear_kllj_007.txt,416,2,1,清夏,…………約束、何のことだっけ？\nあたし、すぐ忘れちゃうんだよね～。,…………,,<r\=…………>…………</r>約束、何のことだっけ？\nあたし、すぐ忘れちゃうんだよね～。
adv_dear_kllj_008.txt,148,2,1,{user},……葛城さん。\n今日はもう帰りましょう。,......葛城同学。,,<r\=……葛城さん。>......葛城同学。</r>\n今日はもう帰りましょう。
adv_dear_kllj_010-01.txt,40,2,1,{user},やれと言われないとやらない人は\nよくいますが――,虽然有很多人不说就不做——,,<r\=やれと言われないとやらない人は>虽然有很多人不说就不做——</r>\r\n
adv_dear_kllj_010.txt,95,3,2,清夏,あっ、やっと見つけた！\n探したよ～。\n,啊，终于找到啦！\n找你好久了～,,<r\=あっ、やっと見つけた！>啊，终于找到啦！</r>\r\n<r\=探したよ～。>找你好久了～</r>\r\n
adv_dear_kllj_010.txt,100,3,2,清夏,昨日は部屋帰ったら寝ちゃってたし、\n起きたらもう出かけてるし。\n,昨天回房间就睡着了\n醒来发现你已经出门了～,,<r\=昨日は部屋帰ったら寝ちゃってたし、>昨天回房间就睡着了</r>\r\n<r\=起きたらもう出かけてるし。>醒来发现你已经出门了～</r>\r\n
adv_dear_kllj_010.txt,106,3,2,リーリヤ,ご、ごめんね。帰ったら\n気が抜けちゃって、すぐ……。\n,对、对不起。回来后\n整个人放松下来就...,,<r\=ご、ごめんね。帰ったら>对、对不起。回来后</r>\r\n<r\=気が抜けちゃって、すぐ……。>整个人放松下来就...</r>\r\n
adv_dear_kllj_010.txt,116,3,2,清夏,ううん──\nライブ、めっちゃ良かったよ！\n,没事啦──\n昨天的演唱会超级棒！,,<r\=ううん──>没事啦──</r>\r\n<r\=ライブ、めっちゃ良かったよ！>昨天的演唱会超级棒！</r>\r\n
adv_dear_kllj_013.txt,81,2,1,リーリヤ,仕方ない……って。\nみんな、わたしよりすごい人だから。,没办法......毕竟大家都比我厉害。,,<r\=仕方ない……って。>没办法......毕竟大家都比我厉害。</r>\r\n
adv_dear_kllj_013.txt,96,2,1,リーリヤ,……センパイ。\nわたしは、勝ちます。,......前辈。,,<r\=……センパイ。>......前辈。</r>\nわたしは、勝ちます。
adv_dear_kllj_014.txt,328,2,1,{user},一生懸命に頑張れるところは、\n葛城さんの魅力です。,全力以赴是你的魅力所在。,,<r\=一生懸命に頑張れるところは、>全力以赴是你的魅力所在。</r>\r\n
adv_dear_kllj_015.txt,156,2,1,リーリヤ,はい……！\n今のわたしの、精一杯を……！,是……！,,<r\=はい……！>是……！</r>\n今のわたしの、精一杯を……！
adv_dear_kllj_017.txt,115,2,1,リーリヤ,叶うと思っているわけじゃ、\nありません……。,并不是说一定能实现......,,<r\=叶うと思っているわけじゃ、>并不是说一定能实现......</r>\r\n
adv_dear_kllj_020.txt,59,2,1,リーリヤ,始まる前、緊張して、不安で……\nお腹が痛かったんですけど……,开始前明明紧张得...肚子都疼了...,,<r\=始まる前、緊張して、不安で……>开始前明明紧张得...肚子都疼了...</r>\r\n
adv_dear_kllj_020.txt,89,2,1,リーリヤ,そう思って……それからは、\nとにかく必死でした。,这么想着...之后就只顾拼命了。,,<r\=そう思って……それからは、>这么想着...之后就只顾拼命了。</r>\r\n
adv_dear_shro_001.txt,317,3,2,{user},流れでプロデュースすることに\nなったが……\n,顺势答应了负责育成工作……\n,,<r\=流れでプロデュースすることに>顺势答应了负责育成工作……</r>\r\n<r\=なったが……></r>\r\n
adv_dear_shro_003.txt,314,2,1,広,片足立ちを10秒維持できるように\nならないといけない。,要做到能单脚站立维持十秒钟。,,<r\=片足立ちを10秒維持できるように>要做到能单脚站立维持十秒钟。</r>\r\n
adv_dear_shro_005.txt,26,2,1,広,アイドルを<em>目指すため</em>に入った\nって答えたら……,"我回答说""是为了成为偶像""之后...",,"<r\=アイドルを目指すために入った>我回答说""是为了成为偶像""之后...</r>\r\n"
adv_dear_shro_005.txt,115,2,1,{user},ですから……思ったことを、\nそのまま言うことにします。,所以...我就直说我的想法了。,,<r\=ですから……思ったことを、>所以...我就直说我的想法了。</r>\r\n
adv_dear_shro_005.txt,160,2,1,{user},趣味は夢に劣るものではないと\n思います。,我认为爱好并不比梦想低劣。,,<r\=趣味は夢に劣るものではないと>我认为爱好并不比梦想低劣。</r>\r\n
adv_dear_shro_005.txt,172,2,1,{user},テンションが上がっているように\nさえ見えます。,你反而显得更亢奋了。,,<r\=テンションが上がっているように>你反而显得更亢奋了。</r>\r\n
adv_dear_shro_006.txt,410,2,1,佑芽,ち、千奈ちゃんに足のマッサージは\nしたことないじゃない。,又、又没给千奈酱按过脚！,,<r\=ち、千奈ちゃんに足のマッサージは>又、又没给千奈酱按过脚！</r>\r\n
adv_dear_shro_006.txt,511,2,1,佑芽,ほっ……効果があったなら、\nよかったよ～。,呼...有效果就好~,,<r\=ほっ……効果があったなら、>呼...有效果就好~</r>\r\n
adv_dear_shro_007.txt,61,2,1,{user},最近、篠澤さんを\nプロデュースする夢を見るんです。,最近我老是梦到在培育篠泽小姐。,,<r\=最近、篠澤さんを>最近我老是梦到在培育篠泽小姐。</r>\r\n
adv_dear_shro_008.txt,230,2,1,広,プロデューサー。\nわたし、あのとき言ったよ。,制作人。,,<r\=プロデューサー。>制作人。</r>\nわたし、あのとき言ったよ。
adv_dear_shro_011.txt,37,2,1,{user},有力な新人アイドルとして\n名を馳せてもらうつもりです。,成为备受瞩目的强力新人偶像。,,<r\=有力な新人アイドルとして>成为备受瞩目的强力新人偶像。</r>\r\n
adv_dear_shro_011.txt,43,2,1,広,ようやくライブができるように\nなったけど。,虽然终于能登台演出了。,,<r\=ようやくライブができるように>虽然终于能登台演出了。</r>\r\n
adv_dear_shro_012.txt,106,2,1,{user},あまりにも無軌道に\n拡散されていくので、,由于传播速度过于失控，,,<r\=あまりにも無軌道に>由于传播速度过于失控，</r>\r\n
adv_dear_shro_012.txt,129,2,1,広,わたしを女神って呼ぶの、\nなんとかできない？,能不能别让他们叫我女神了？,,<r\=わたしを女神って呼ぶの、>能不能别让他们叫我女神了？</r>\r\n
adv_dear_shro_013.txt,259,2,1,千奈,篠澤さんのライバルに\nしてくださいませっ！,篠泽同学的竞争对手吧！,,<r\=篠澤さんのライバルに>篠泽同学的竞争对手吧！</r>\r\n
adv_dear_shro_017.txt,263,2,1,佑芽,『N.I.A』ランキング1桁！\n到達おめでと～～～っ！,恭喜你登上『N.I.A』排行榜前十名~~！,,<r\=『N.I.A』ランキング1桁！>恭喜你登上『N.I.A』排行榜前十名~~！</r>\r\n
adv_dear_shro_018.txt,61,2,1,{user},決戦の前に、テンションを\n下げたくないのですが……,决战前不想说泄气话...,,<r\=決戦の前に、テンションを>决战前不想说泄气话...</r>\r\n
